,0,1,2,3,4,5
127,69371045.13,40245464,36298532,27526010,57552008,63586360
128,61520063.97,39982108,38464800,27374044,61377448,62306320
129,66340121.22,39718060,37589452,27916058,59547236,62374436
130,70752295.71,37247328,38427712,25568420,61036388,58149000
131,65137702.86,40471636,37475560,28276510,60141656,63490168
132,68194487.96,41325084,38428428,28662454,60739284,65485712
133,66744282.22,39859576,38249700,27841598,61120856,62929904
134,67564475.55,38630868,37780056,26865056,60004400,60829212
135,67364010.81,40258832,38517928,27879686,61217140,63395488
136,61673738.95,41091296,37791784,28588950,59857520,64700072
137,65386707.88,41331460,38946076,28884644,62440368,65277496
138,64516305.4,39278196,39513244,26546784,63655672,62234324
139,66135152.26,40325092,39327072,27857480,62902232,63998104
140,68829506.91,40749080,37330892,28400938,58998740,65075756
141,64172257.82,39513088,37252220,27795168,59832148,62644636
142,62602813.78,40162376,36976832,27516250,59069976,63969564
143,64077518.25,39428284,37825600,26645724,60687708,62708948
144,64470849.78,39029816,37629192,26378494,60587732,62252056
145,67073408.21,40743324,36831684,28018300,59262228,64882832
146,67472557.51,39221456,39908524,27086106,63802972,62861096
147,68077986.94,39989528,37532704,27578412,60029128,63888076
148,67056646.87,38729208,38128868,26662846,61239672,61340908
149,68186009.46,40591000,38437756,29290358,62034688,63987548
150,66555659.5,38833016,37137368,27141950,60352404,61935748
151,66490592.49,39887980,38538456,28062774,62134004,63727164
152,63393859.34,39611500,37994164,27187098,61142948,63365832
153,64246852.71,38209100,37024884,26989224,59378560,60605948
154,65107311.17,39838512,36917452,27567538,59796864,63943364
155,67589779.19,39158472,37068228,26986838,60173508,62663712
156,65983999.07,38411776,36524164,26580352,59211716,61120444
157,67146424.36,38019344,35691240,26514650,57885504,60631736
158,61640744.13,39816644,37325228,27127944,60925260,63939152
159,65608169.98,40250756,36792004,27988224,59885676,64860800
160,69067700.83,40643392,38495096,28749970,62877236,65366688
161,64985243.12,38149268,38515504,26063722,62657208,61431280
162,65863101.39,40797500,36731440,28581492,60035496,65554716
163,66786702.14,39891896,37454428,27430002,61030972,64557688
164,65925266.88,38823960,38384568,27818802,62918680,62438300
165,66990261.28,38010412,37275452,25952820,61397604,61705432
166,62514321.37,38711684,36674444,26228820,59507184,62953496
167,64128852.18,36179128,39743332,24757904,65124296,58364812
168,65313239.61,38686152,36604468,26430428,59982356,62992784
169,63377431.78,39760652,35405620,27964622,57725080,64527868
170,64232815.44,37088548,35991592,25958212,58593708,59884816
171,62469831.66,38640972,37536292,27293596,60852780,62594028
172,68689327.39,39087900,37834432,27148434,61661156,63676364
173,63026997.21,38914516,36054332,27904328,58735592,62943052
174,65248473.88,38040980,34870244,27284498,57425816,61973176
175,69963526.66,38337364,37086508,26207952,61304808,62923592
176,67892108.94,38476360,35654140,27149922,58623440,62290404
177,64810427.16,38755408,37876844,27182866,62231620,63525168
178,64092078.11,37656712,36939248,26586930,61246980,61134232
179,62791011.49,39522880,36260620,28168302,60344116,64143300
180,64189883.49,38266132,37162984,26718174,61957100,62581340
181,65896219.14,36723980,36080392,25442616,59604612,60107116
182,63675768.1,37766860,36527828,25975824,60465100,61830292
183,67380286.11,38373272,36355516,26799686,60465572,62920808
184,63563707.96,38525988,37762372,27322954,62256884,63267832
185,67029884.13,39582740,38155000,27869560,63343340,64641448
186,64056702.43,39270332,37696744,28507230,62611972,64340020
187,64504878.67,38492824,37131648,26613704,61117848,63260920
188,64191978.15,36189512,36693820,24791236,60933696,59337076
189,64617152.69,38527056,34887848,26802436,58264720,63579260
190,61646598.39,38365724,38339288,26952348,64103500,62923804
191,63915799.31,37231096,39083272,26099898,65210912,61031504
192,64305554.31,36316184,35861492,25809626,59826960,59450232
193,61580704.61,38599036,36903756,26880134,61264296,63902368
194,64055878.94,37634592,36242996,26019110,60329192,62047768
195,61157463.01,39096620,35576008,27216374,59558160,65063104
196,66442372.24,39428144,36585764,27202274,60777528,65479176
197,62685447.48,39076736,35644028,28081226,59601484,64604956
198,61629705.33,39621348,37206184,28259700,62268764,65703500
199,61553029.91,39204604,34731956,27190646,57853396,65107364
200,62640168.7,37326368,35374000,26110874,58951756,61581948
201,62150429.4,36236756,36874672,24965582,61739080,59933944
202,61201746.66,37714996,36270352,25805258,60169264,62714240
203,62619680.53,38749428,36175164,27364092,60603208,64582040
204,65831177.54,36649488,37017988,25830004,61880188,61052132
205,65377879.98,36049664,35449764,25347368,59216612,59479580
206,62663117.01,39090884,36551884,27998858,61750160,64652296
207,64584290.86,36918276,35467800,26049494,59512428,61734412
208,65953392.79,37800492,35223308,26880880,59573056,63365816
209,64800551.32,38910972,36028448,27257796,60875520,64893172
210,67651939.79,38612432,37451396,27241520,62763536,64186496
211,64132855.4,38547688,35746068,26975746,60185060,64435184
212,66177260.62,36711900,36376232,25485382,61290484,60872252
213,64171482.37,37696140,36196012,26784824,61170868,62910688
214,60497954.43,35600912,35534624,25300158,59852848,59182016
215,63579224.07,35979884,36323972,25251832,61469700,59884196
216,65584720.7,38602960,34625564,27256712,58622980,65352760
217,62275225.7,38061340,33183986,26939160,56103936,63515032
218,61304509.47,35689492,36264776,24895820,61145732,59859320
219,66089187.62,36227324,35762280,25148544,60306372,60553556
220,58878609.77,37148316,37278552,26663148,62756808,62054080
221,62835467.55,35109248,35216764,24711566,59894892,59117936
222,64740288.26,37176904,35665924,26587652,60516984,62122380
223,64406963.29,34629832,36568620,23918134,61394408,58045120
224,62965830.73,37546196,35687960,26985198,60522676,63226876
225,66022561.92,36839804,36364276,25289842,60872128,62412204
226,66192876.31,35933580,38001644,24750830,64715944,60598264
227,66569265.18,36706560,36223736,25716452,61449304,61630924
228,65813130.97,37707024,36057620,26593308,61497220,63748040
229,60784351.78,36643820,35088000,25467404,59471364,62250752
230,66658850.61,37431472,35367060,25799864,60248228,64052392
231,60684362.51,37534196,35750704,26883104,60726400,63067400
232,67584422.11,36365068,35985132,25344450,60848188,61215368
233,64365483.23,36709716,37336420,25163912,63422684,62246736
234,64856589.7,38003400,35203772,26885862,60192412,64219568
235,61542628.34,35753016,35645556,24887858,60800536,60352820
236,63428563.53,36216628,36492452,24504546,62715892,61774224
237,65981447.55,35276080,36354080,24348706,61440412,60331844
238,64677592.99,37346040,33782020,27059898,57395704,63067408
239,64699788.85,38473296,35223384,27013634,60174660,65558076
240,68019351.94,37611076,35507884,26599654,60314496,64053756
241,64004198.84,37958040,35132428,26765484,60405828,65380072
242,62331505.51,36840156,34650504,26109502,59248856,62728608
243,62865157.48,38684256,34731160,27847996,59562152,65784044
244,63467557.37,38274256,36296020,27272714,62310084,65323680
245,66410255.39,38120248,34539408,26799842,59720692,64675844
246,64258995.44,36105588,35815080,25263550,61746876,62068784
247,64185573.63,37191172,34157492,26252300,59022104,63738888
248,61809199.99,36757764,34292784,25799962,58623000,63042528
249,64938691.5,36965688,37146884,25984990,64312756,63340976
250,63799054.88,37395540,34206452,27079842,58361760,63937800
251,64663574.68,36690620,34698324,26449396,59949492,62818720
252,63744121.02,38208324,33858416,27317844,58636868,65661132
253,60809358.88,36789932,36458576,26131978,62655676,63340960
254,66822117.05,36326116,33624664,25763908,58118812,62057984
255,64883489.18,35590868,34744620,24760702,60017264,61077880
256,58259229.96,35230992,36166052,24884306,62046156,60733252
257,63023875.37,36389248,36859920,26329466,63377536,62324056
258,62037477.46,36891608,34843700,26277560,59481320,63392928
259,63737709.52,37368384,34501948,27415058,60081768,63788592
260,58372501.3,36172240,35420924,25502084,61298624,62336620
261,61215791.58,36721980,34946960,25901364,60862256,63280012
262,63549815.98,36362476,34750440,25402504,59661664,62791976
263,61761895.94,37137120,34981288,26808732,60718188,64160456
264,64800683.01,37593112,34326700,27302730,59620664,65056916
265,63672312.98,37926328,36744828,27602034,63855860,66138588
266,62590041.34,36570828,36046020,26511866,62523360,62882928
267,64337545.21,36786388,34507796,26353886,60122356,63232796
268,61413491.85,36702916,33253518,25587498,57671356,64015312
269,63951915.45,37450964,33622952,27376260,57914336,65106664
270,60264583.6,35766968,33976136,25770850,58810184,61575272
271,63194463.55,35928416,34036360,25092996,59379072,62181876
272,63693087.17,35353052,34610412,25182082,60097380,61379000
273,62474352.14,35507404,34516136,25018470,60635200,61814772
274,64546545.95,35441860,34016412,25630640,58774576,61475804
275,63005699.44,35438780,32499008,25127750,56444740,61835524
276,62192490.98,35836800,35470032,25514476,62131800,61973192
277,65247764.32,35064008,33921516,24780120,58852976,61053304
278,67651936.34,35147712,34069600,24624026,59379160,60878960
279,59590130.45,36233540,34614992,25885182,60668820,62337656
280,66029208.65,36661004,36399600,26223174,63540524,64017840
281,60950738.77,37041512,35262936,26564282,61082004,64435192
282,60644577.79,36917244,35176756,26374614,61272276,64244704
283,61542778.78,35651884,36079608,25103722,62630644,62371080
284,67206455.76,35717172,35176396,25752784,61206732,62244096
285,65021523.67,36000996,32850526,25382196,57236312,62674376
286,64083961.54,33740388,33278162,23879884,57877752,58984648
287,62573715.03,37284296,34462240,26498044,60296748,65125960
288,67315067.25,34283760,34148644,24194146,60441980,59884200
289,65270204.12,37398432,33777364,26917632,59268356,65777472
290,63207161.77,34514900,33455582,24252088,58836960,60201980
291,60892750.89,35319140,33333610,24966594,58270704,62147256
292,66672985.59,35903212,34273172,25572738,59347716,63081356
293,58215910.12,34042856,33749068,24201416,59550744,60033400
294,62687327.79,35369904,34466128,25721104,60805364,61674736
295,67363946.68,37576104,34368700,27186770,60658524,66071988
296,64782179.29,34169424,36578220,23868196,64723448,59852752
297,59318144.91,36895068,33327164,27023752,58613556,64808244
298,61756979.61,35466408,34029060,25068080,59361596,62570036
299,61295845.28,36197160,32983956,26140656,59039832,63854016
300,60277296.44,34682472,35017168,24853452,61272924,60804340
301,61717134.6,35994524,32756522,25967972,58110892,63311080
302,61344916.93,35834104,35313796,25117398,61959004,63309580
303,59435025.68,35610132,33980112,25151648,59549656,63311080
304,61227985.71,35315152,32529784,25193804,57524436,62231376
305,63129554.64,38089148,33042994,27652584,58181428,67356064
306,62713954.28,34779476,33929736,24990788,59845692,61423608
307,64891523.22,35876932,33632256,25180922,59364796,63884352
308,63724598.6,35611328,34284152,25356458,60852352,62992800
309,60845478.74,33641000,32634082,23892090,58061332,59731364
310,61560385.88,35227688,33472310,25799376,59045912,61973192
311,65839160.69,35501636,34142164,24920876,60810284,63589660
312,58720952.95,36131444,35393392,26199570,61962116,63513112
313,60235978.71,35242252,35488312,25534452,62678152,62334852
314,62955458.81,35018392,32710948,24510994,58056480,62122392
315,65769586.72,36124312,35329140,25451288,62864696,64545036
316,56442975.08,34089336,34876356,23902512,61240456,60754612
317,62540994.03,36996472,35236496,26768188,62349240,65581164
318,61189481.03,35252648,35083884,25353358,62312740,62777276
319,61034590.34,34500308,32702288,24275970,58178120,61500668
320,62790268.97,36908264,32993852,26562648,58565756,65753244
321,59380338.6,36895852,32938034,26434730,57933332,65728704
322,60979763.64,36557688,33829472,27054564,59379936,64338868
323,63160812.23,35028084,33307424,25280130,59433748,62692240
324,59809156.82,38523032,33119848,27833796,59302688,68848048
325,59940043.33,34043464,32883578,23561874,58949172,61308336
326,65042451.3,34545076,34885200,24861882,61107612,61582488
327,61597001.65,33244496,34882164,23821594,61609576,58826304
328,65164056.08,35427764,33528928,25349756,59818044,63465320
329,58584204.11,35091792,33918012,25439886,60478072,62971824
330,64134786.93,34890368,34196872,24741062,61002152,62644636
331,62059777.17,34754096,34885704,25130646,63124908,61968556
332,63859698.5,35403700,33478964,25241326,59471808,63338712
333,65354212.85,33478126,33594092,24189776,59901764,60232184
334,60695890.21,36144032,33677060,25750560,60248036,65174620
335,60540028.94,36987124,33377836,26739354,59930828,66388260
336,60659954.74,36125428,32576064,26165632,57674276,64982332
337,67138787,35471780,34660376,25542710,61703888,63465308
338,58527634.38,34371976,35536964,24566538,63372016,61693348
339,63580866.54,34235424,35072536,25154838,62239352,60657136
340,62255419.35,34176312,34204388,24478134,61325772,60630264
341,61342585.95,32428144,31784394,22544916,57003260,58514108
342,64082399.32,34028556,34489064,23746626,62093300,61902416
343,61381536.96,34278200,34350088,24874696,60469808,60970324
344,67841965.69,34865036,34383056,24849894,60815264,63390704
345,58938440.17,35109260,32792534,25101180,58411200,63465320
346,61663142.96,35555488,33159556,25880226,59851752,63365972
347,61175774.25,35363148,32111930,25396358,56933244,63286600
348,61749908.8,33149218,34201000,23541582,61576436,59870004
349,59721013.45,34927880,32364686,24944848,56939736,63142012
350,60633459.17,34066264,30840924,24327492,55795652,61500688
351,61964482.11,34663192,33692316,24595102,60556520,62833116
352,57797382.86,35054800,31717454,25347972,57314884,63515044
353,57882630.92,34449496,34924348,24322096,62120932,62321352
354,59375645.01,32706934,32286872,22740866,57999352,59610652
355,62402045.85,33481244,34125492,23383628,61361820,60924836
356,61649642.66,34679528,32274712,24661962,57988528,62768992
357,60440060.69,33711976,33598172,24624470,59924528,60730840
358,63108074.07,35391984,34372440,25701950,61021036,64036724
359,62215501.25,35539136,31518416,25857746,57188356,63991560
360,61997492.64,36258664,32760044,26112800,59533824,65964656
361,62039931.87,35869004,32455920,26068814,58356556,64836224
362,61897130.17,33925940,32154088,24300024,58118360,61774232
363,60013662.38,34445320,34648928,25121052,62422496,62565824
364,57908857.16,35005920,32708258,25039348,58703448,64343376
365,60179670.8,34611192,32493532,24710042,58935348,63232468
366,57632083.13,33971256,32642824,24233578,59031796,61447896
367,61786629.8,33265180,32553804,23644372,58027180,60923064
368,59217775.76,35334072,33159028,25749642,60275396,64146808
369,64938312.67,35701452,32369322,25809806,58416428,65156400
370,61767730.85,34443284,34226936,25507416,61578784,62114284
371,60697794.28,35136096,33533374,25797306,60482376,63078372
372,61506284.51,34110352,32353574,24535106,59047100,61783208
373,64292965.71,35587540,32393798,25663272,58249476,64285996
374,58080073.59,34942776,31365962,25624104,56996588,63840124
375,57750868.08,32619936,31772872,23167894,57280760,59215804
376,62231502.95,33938620,32522434,24646650,59162524,61948308
377,64735270.45,33115056,32611174,23764264,58881380,60341112
378,59722113.92,35457944,31678376,25635784,56763516,64569932
379,58278619.03,34251440,32242564,24865512,58407996,63092308
380,63303350.37,36357160,32612184,27182004,58911668,65766936
381,61974844.68,34175164,31691508,24611020,57130156,62545176
382,63306650.43,33842380,32581824,24030710,58752432,61710108
383,60728446.34,35309820,31615396,26017024,56381576,64375608
384,59163613.81,34297052,31295930,24979380,56441664,62769000
385,62910537.97,34355688,30885296,23908924,55336436,63411460
386,62913640.28,33561924,32539314,24383620,58214208,60975528
387,58480567.03,34914896,31932542,25807052,57494140,63639420
388,62841623.15,35551088,33649560,26278088,59877528,64536920
389,62397269.95,32798466,32260062,23588576,59014064,60063392
390,62005133.32,34331440,33340482,25134762,60120992,62623952
391,55709310.45,34529036,32973220,25320266,59369188,63467280
392,59904943.18,34618452,31744884,25147270,57123392,63954648
393,60893356.61,33115864,32612222,23593778,58716124,60732732
394,57919116.79,34513708,33755740,25713594,60656628,63453448
395,61439550,33776948,34707616,24512014,62837100,61781040
396,64106722.37,34166260,32404992,24540770,59191688,63217612
397,61052846.42,33468646,32335000,23758766,58508140,61949240
398,54329291.07,33159210,32337006,24362602,58293964,60831432
399,60905204.6,33982516,32644454,24462292,58835756,62723676
400,58087895.02,34151872,32299374,24864530,58579412,62265468
401,64636375.37,34439584,32200500,25339326,58715484,63636104
402,59463483.8,35256596,32533000,25882760,59333436,64211384
403,61790117.21,35154500,32184520,25676742,57436004,64470436
404,61321617,33328260,32479794,24139092,58508176,61326600
405,61098743.77,35419928,34311700,25199908,62457540,65405096
406,57837323.85,33692344,32078438,24561708,57441736,61585424
407,63300967.73,33348694,31785356,24265178,57275216,61421884
408,64142067.86,34914640,32144556,25023924,57768796,64854076
409,58976920.85,34030444,30994506,25083224,55321112,62901288
410,60685021.99,34114080,30966384,24899200,55524776,63000528
411,58834426.13,33929232,32191048,24877294,58037724,62454744
412,61963437.72,32426056,32363140,23360130,57712884,59710120
413,64843815.66,33761332,32704156,23552394,58270764,63365848
414,58805920,33224534,31254194,23663834,57005196,62171432
415,60537105.08,34509288,32133202,25576504,58329492,63438880
416,62005219.83,36130668,34171388,26644072,61526600,66922104
417,56901680.15,33688040,32414972,24152496,59315872,62497016
418,58274696.96,33217776,30357352,23465726,55187472,62128664
419,57271900.11,33820068,31178296,24347104,55701564,62601248
420,64227743.99,34309856,32621348,25043720,59298120,63858028
421,60041834.96,34010672,32558514,24877174,59112496,63295364
422,58011731.96,35496776,31978226,26134976,58095144,65562348
423,59573351.75,34023808,31545452,24837046,57681348,63344128
424,61696116.29,33706572,32771010,24524964,59403956,62184312
425,63313117.01,33458458,30983076,24089402,56739216,62448192
426,66220186.25,33717668,31666040,24638190,57759344,62669512
427,60627096.86,34628124,33035902,25373048,60535008,64111924
428,57270170.98,32722018,30994176,23159212,56074664,61091264
429,61126113.42,34414940,32033150,25112670,57514952,63788640
430,62149370.63,32623278,30850916,22996764,57002276,61157856
431,60950134.3,33736424,32451280,24449628,58852820,63307516
432,59470121.79,33855696,33885976,24425630,61864812,63470564
433,61245174.79,33467856,32773644,24388910,58990672,62580064
434,59079233.78,34424920,31901684,24988686,57802656,63992564
435,58944821.88,35517560,32288966,25990750,58301784,66114548
436,55873950.08,32829054,34665276,23784848,63232592,60961204
437,59617860.12,33402096,31975156,24200200,57732784,62521736
438,61776014.31,33433136,31690250,24560474,58367000,62545180
439,65262083.78,35537096,31488836,25989154,56198952,66201024
440,58643957.87,33116616,32691770,23594172,59209268,62347052
441,61706125.87,34080908,34085144,24888444,61912696,63291208
442,62805455.47,32603680,31094792,23345196,56710516,61597632
443,63770098.94,33622920,32024324,24384952,57977604,62914192
444,60240087.28,33898644,32610224,24805492,60126616,63340992
445,62478874.21,34621260,33280876,25013394,59824740,65942420
446,61269996.95,33357940,30639254,24159288,55967076,62542088
447,60924950.85,32406504,32139244,23122574,57938464,61168380
448,58227153.53,33842948,33533610,24674182,61120932,63022872
449,60874524.33,31809908,33756024,22781708,60034708,59957612
450,55466175,33633488,30007626,24539236,54515508,63166904
451,59875248.88,32536902,32890474,23355850,59297532,60950080
452,60023455.09,33948964,33431622,24573462,60815636,63490204
453,56417570.9,33917660,31442018,24648490,57576228,63687408
454,60001432.61,33673356,31669936,24896676,58275696,62847524
455,61579552.81,34028188,33269050,25088844,59813424,63330880
456,59647358.54,33160198,30443386,24730876,54664832,61714572
457,61847728.82,32699286,31981358,23487508,58475084,61621652
458,61643451.97,33344554,32935894,24045508,60254576,63043580
459,57382558.98,34304312,31047398,25037092,56164576,64749312
460,63930179.17,34573024,30910060,25859452,55974336,64882708
461,63308599.54,34449836,31602176,25239044,57580328,64077080
462,58197646.61,33511660,30563358,24995478,56146972,61939768
463,58491345.11,32840878,31532258,23338286,56767740,62177888
464,57815371.73,34858464,30425170,25609590,55523484,65153388
465,63603699.35,34128928,32036470,25013858,57799940,64412728
466,57811745.56,33818132,31784684,24686136,56496108,63316108
467,58684685.49,32998566,31612238,23797914,56585688,62180824
468,62851474.65,31017708,32588194,22073120,58802344,58566184
469,59905214.56,34060208,30847504,24403218,55449108,64521640
470,57956672.87,33801328,31965864,24454322,58301028,64534688
471,59506265.34,31535380,31241710,22738966,56308440,59717524
472,62599359.63,31200220,32109940,21989118,58001344,59759872
473,54730219.16,32077194,32130706,23330514,58279848,60636512
474,61122723.26,34504432,32475442,25055728,58594176,64572624
475,63499983.4,35573208,31407996,26146104,56429796,67235064
476,59998181.26,31940570,31861964,22954440,57617860,59905628
477,61160333.58,32816812,31316248,23250008,56250916,62463240
478,58383834.63,33048862,31765084,24521502,57558408,62392388
479,62021649.54,33518100,31822282,24244170,57651436,62495856
480,56993377.39,33294320,30938878,24108994,56295668,63092312
481,58557876.72,33005214,31869406,23962146,57741316,62695752
482,60649403.5,33851704,32242048,23885414,59317536,64111912
483,61491819.57,33356344,32492222,24804874,58581004,63259892
484,55680950.05,33335000,31397648,24557284,57386116,63025292
485,62220393.52,31377952,32116976,22285364,58624052,60053404
486,60968583.75,34652116,32286708,25293866,57825516,65768720
487,54758649.55,32447272,30950224,23755660,56088500,61226064
488,56624224.52,31404160,31761650,22474094,57995504,59155960
489,59597364.84,34886312,32063014,25433310,58709740,66298448
490,60000234.06,32402666,31842810,23726324,56798692,62022936
491,59061278.26,31726514,32665604,23542048,58687748,59779900
492,58905539.86,33249278,32276316,23871312,58507572,63241516
493,62033512.79,32116986,30682084,23427446,55765564,61003316
494,61949343.53,35495352,32070622,26324526,57888264,67237840
495,66839471.52,33115252,30353496,23859154,54973152,63164144
496,57987690.3,33058932,31652462,24079748,57132564,62648416
497,57467753.1,33768176,30751296,25187256,56475368,63571984
