,0,1,2,3,4,5
442,,17.0,15.0,33.0,19.0,100.0
443,,17.0,18.0,34.0,20.0,100.0
444,,16.0,16.0,35.0,23.0,100.0
445,,16.0,13.0,34.0,19.0,100.0
446,,19.0,15.0,35.0,21.0,100.0
447,,17.0,15.0,34.0,18.0,100.0
448,,16.0,16.0,33.0,20.0,100.0
449,,16.0,17.0,32.0,24.0,100.0
450,,17.0,16.0,39.0,20.0,100.0
451,,16.0,15.0,38.0,20.0,100.0
452,,19.0,16.0,34.0,20.0,100.0
453,,17.0,15.0,35.0,20.0,100.0
454,,18.0,16.0,37.0,16.0,100.0
455,,16.0,15.0,36.0,20.0,100.0
456,,16.0,16.0,34.0,18.0,100.0
457,,17.0,15.0,38.0,20.0,100.0
458,,16.0,14.0,32.0,18.0,100.0
459,,18.0,15.0,39.0,18.0,100.0
460,,17.0,14.0,39.0,16.0,100.0
461,,19.0,15.0,35.0,22.0,100.0
462,,19.0,14.0,37.0,19.0,100.0
463,,19.0,15.0,36.0,19.0,99.0
464,,18.0,15.0,35.0,21.0,100.0
465,,16.0,14.0,37.0,18.0,100.0
466,,18.0,15.0,40.0,18.0,100.0
467,,17.0,16.0,37.0,15.0,100.0
468,,18.0,16.0,36.0,18.0,100.0
469,,16.0,14.0,36.0,19.0,100.0
470,,15.0,17.0,34.0,19.0,100.0
471,,16.0,13.0,35.0,17.0,100.0
472,,15.0,15.0,32.0,19.0,100.0
473,,15.0,15.0,37.0,19.0,
474,,17.0,14.0,34.0,19.0,
475,,15.0,14.0,38.0,18.0,
476,,16.0,14.0,38.0,18.0,
477,,14.0,14.0,34.0,17.0,
478,,16.0,15.0,35.0,17.0,
479,,17.0,15.0,36.0,21.0,
480,,16.0,15.0,37.0,19.0,
481,,16.0,14.0,38.0,17.0,
482,,15.0,14.0,39.0,18.0,
483,,17.0,15.0,34.0,19.0,
484,,16.0,14.0,32.0,19.0,
485,,17.0,16.0,33.0,18.0,
486,,18.0,15.0,35.0,16.0,
487,,17.0,16.0,37.0,20.0,
488,,16.0,15.0,32.0,21.0,
489,,17.0,16.0,37.0,18.0,
490,,16.0,14.0,35.0,18.0,
491,,16.0,16.0,34.0,19.0,
492,,17.0,16.0,36.0,21.0,
493,,16.0,16.0,35.0,19.0,
494,,15.0,16.0,36.0,18.0,
495,,18.0,17.0,37.0,19.0,
496,,16.0,16.0,34.0,17.0,
497,,17.0,16.0,38.0,16.0,
498,,15.0,16.0,35.0,16.0,
499,,17.0,15.0,39.0,20.0,
500,,17.0,16.0,36.0,21.0,
