,0,0,0,0,0,0
62,66643762.08871677,39388456.0,40063320.0,27275136.0,60158956.0,58083252.0
63,65726197.31581081,40543412.0,40282788.0,27288238.0,60139100.0,59610612.0
64,69004165.71271004,41877424.0,42689992.0,28524026.0,64035144.0,61985568.0
65,65538556.74820527,41475564.0,40946344.0,28141094.0,61419124.0,61487108.0
66,65531971.01965727,40011212.0,38453360.0,27088922.0,57697928.0,59374272.0
67,68925229.65428758,40873732.0,41905920.0,27992616.0,63379016.0,60516000.0
68,65629275.74105731,42623156.0,41293124.0,29539570.0,61776320.0,63251580.0
69,67885980.17387407,42066764.0,40749924.0,28170452.0,61449340.0,62495420.0
70,65601512.39175006,42302972.0,41016500.0,29043454.0,61380340.0,62744088.0
71,61608017.66932386,42549520.0,39697028.0,28997716.0,60302864.0,63564780.0
72,66522370.04510193,41844604.0,41843132.0,28639160.0,62948060.0,62669512.0
73,71979777.94766195,42717552.0,40208560.0,29791206.0,60970236.0,63909480.0
74,69712499.69179289,41610036.0,39975420.0,27817806.0,60837732.0,62382204.0
75,67430742.63628249,42049084.0,42123496.0,28882880.0,64129140.0,62616788.0
76,67467804.91331796,41150924.0,40835456.0,28783796.0,62461108.0,61670028.0
77,64722939.71323606,41540972.0,38374876.0,28425116.0,57905664.0,62273880.0
78,68708766.05703771,42205564.0,42702016.0,28209532.0,64440280.0,63440424.0
79,68667712.18752787,40136016.0,40182960.0,26638752.0,61491988.0,60044132.0
80,70367528.61316833,44114692.0,40175196.0,29933838.0,60976340.0,66688928.0
81,74281262.32377142,41160452.0,40093188.0,27597704.0,61160452.0,61600128.0
82,67024716.76990117,41945676.0,39934996.0,27895834.0,61077000.0,63494124.0
83,67276566.336173,40626844.0,40206844.0,27486604.0,61549624.0,61102744.0
84,72443754.5412958,40780756.0,37425520.0,28296790.0,56955464.0,61381384.0
85,68091258.40441012,41455172.0,40579348.0,28141188.0,61990276.0,62818616.0
86,68313651.17227595,43512280.0,39883376.0,29719154.0,60972248.0,66175988.0
87,69591752.33258383,41621332.0,39711312.0,29029556.0,60829124.0,62779316.0
88,68007926.60442072,41713888.0,39938088.0,28463368.0,61150668.0,63139968.0
89,66571195.0808811,42381428.0,40331772.0,29209330.0,62453772.0,64216668.0
90,63416737.809562296,41009496.0,39916092.0,28728340.0,61338516.0,62420804.0
91,72872489.23639204,41602244.0,38246016.0,28604804.0,59308160.0,63159724.0
92,65925047.8659798,43155344.0,38183152.0,29188676.0,59198712.0,65852712.0
93,68832015.67326008,42123460.0,37760512.0,29432620.0,58048852.0,64153036.0
94,71052558.35703199,40322972.0,38803660.0,27577118.0,60154424.0,61530640.0
95,67205286.74936877,40242876.0,38339712.0,27431126.0,59386744.0,61082616.0
96,67243871.24536006,42620420.0,38006944.0,29373916.0,58363668.0,64708724.0
97,69681935.29541624,38437512.0,38376452.0,25694040.0,59771740.0,58521280.0
98,65854540.33815171,41481176.0,39073092.0,29209052.0,60123440.0,63456192.0
99,72748501.16716544,39006716.0,41115660.0,26548598.0,63908056.0,59462252.0
100,67799418.17925018,39702596.0,39490996.0,27529082.0,60979224.0,60534068.0
101,71255400.09817821,40059356.0,38718128.0,27650012.0,59937368.0,61550388.0
102,66809656.89253712,40027088.0,37993416.0,27803760.0,58888676.0,61330456.0
103,68163355.808164,40741100.0,38948344.0,28446994.0,60311580.0,62395936.0
104,66363928.43274714,40174316.0,38098184.0,27530540.0,59302268.0,61749348.0
105,68273552.34266797,41533128.0,37492208.0,28633606.0,58333864.0,64396248.0
106,71011294.7429877,42745944.0,38786728.0,30088660.0,60452196.0,66039492.0
107,65535450.14868429,42718964.0,37582832.0,29931818.0,58980292.0,66276972.0
108,67480922.18084672,37982200.0,40952436.0,25304174.0,64347076.0,58429880.0
109,68230266.48212901,40202432.0,37727480.0,28630832.0,59323656.0,61803988.0
110,65510918.10627839,43213108.0,39336720.0,30737352.0,61542784.0,66762088.0
111,69868564.5719019,39476988.0,39074956.0,27435914.0,60740812.0,61211492.0
112,64654269.69576895,40398464.0,38968004.0,28025638.0,61621036.0,62605548.0
113,71110501.08805138,40388680.0,38682120.0,27542294.0,60696148.0,62612316.0
114,68611450.49331611,41194716.0,38303536.0,28006336.0,60151592.0,64037672.0
115,69466178.28569146,40508348.0,39390772.0,28634860.0,61656008.0,62795468.0
116,68077423.256845,40912300.0,38368316.0,27679306.0,59979936.0,63835888.0
117,76090204.71644,41061736.0,38402480.0,28726978.0,60145960.0,63745040.0
118,65810644.33554958,40658692.0,39081512.0,28438140.0,61624304.0,63255256.0
119,66407553.93584163,39301444.0,37330696.0,27165824.0,59389628.0,60923540.0
120,67877421.41660371,38368492.0,39557584.0,26720010.0,62696068.0,59836016.0
121,65052285.99468448,39895488.0,38998616.0,27466748.0,60644760.0,62284444.0
122,67644432.06279734,38900776.0,39269092.0,26962628.0,61604144.0,60505900.0
123,63808693.07824377,38970852.0,40192476.0,26921104.0,63512496.0,61110344.0
124,63434385.11826383,37856132.0,35910164.0,26139750.0,56738152.0,59337084.0
125,65078526.75207856,39407032.0,38992424.0,26818516.0,61540572.0,61812944.0
126,62355528.12734293,38406208.0,37251996.0,26779220.0,58552024.0,59615444.0
127,69371045.13280122,40245464.0,36298532.0,27526010.0,57552008.0,63586360.0
128,61520063.97010422,39982108.0,38464800.0,27374044.0,61377448.0,62306320.0
129,66340121.22389185,39718060.0,37589452.0,27916058.0,59547236.0,62374436.0
130,70752295.70666897,37247328.0,38427712.0,25568420.0,61036388.0,58149000.0
131,65137702.86329959,40471636.0,37475560.0,28276510.0,60141656.0,63490168.0
132,68194487.95707722,41325084.0,38428428.0,28662454.0,60739284.0,65485712.0
133,66744282.21843693,39859576.0,38249700.0,27841598.0,61120856.0,62929904.0
134,67564475.55498803,38630868.0,37780056.0,26865056.0,60004400.0,60829212.0
135,67364010.8097663,40258832.0,38517928.0,27879686.0,61217140.0,63395488.0
136,61673738.95315427,41091296.0,37791784.0,28588950.0,59857520.0,64700072.0
137,65386707.87846785,41331460.0,38946076.0,28884644.0,62440368.0,65277496.0
138,64516305.40338927,39278196.0,39513244.0,26546784.0,63655672.0,62234324.0
139,66135152.26209761,40325092.0,39327072.0,27857480.0,62902232.0,63998104.0
140,68829506.90919441,40749080.0,37330892.0,28400938.0,58998740.0,65075756.0
141,64172257.81765822,39513088.0,37252220.0,27795168.0,59832148.0,62644636.0
142,62602813.77834617,40162376.0,36976832.0,27516250.0,59069976.0,63969564.0
143,64077518.25020064,39428284.0,37825600.0,26645724.0,60687708.0,62708948.0
144,64470849.77546409,39029816.0,37629192.0,26378494.0,60587732.0,62252056.0
145,67073408.21341365,40743324.0,36831684.0,28018300.0,59262228.0,64882832.0
146,67472557.50716376,39221456.0,39908524.0,27086106.0,63802972.0,62861096.0
147,68077986.93939231,39989528.0,37532704.0,27578412.0,60029128.0,63888076.0
148,67056646.86875264,38729208.0,38128868.0,26662846.0,61239672.0,61340908.0
149,68186009.46272261,40591000.0,38437756.0,29290358.0,62034688.0,63987548.0
150,66555659.50223456,38833016.0,37137368.0,27141950.0,60352404.0,61935748.0
151,66490592.49417288,39887980.0,38538456.0,28062774.0,62134004.0,63727164.0
152,63393859.33877331,39611500.0,37994164.0,27187098.0,61142948.0,63365832.0
153,64246852.70752461,38209100.0,37024884.0,26989224.0,59378560.0,60605948.0
154,65107311.16673244,39838512.0,36917452.0,27567538.0,59796864.0,63943364.0
155,67589779.1899986,39158472.0,37068228.0,26986838.0,60173508.0,62663712.0
156,65983999.06560624,38411776.0,36524164.0,26580352.0,59211716.0,61120444.0
157,67146424.35595162,38019344.0,35691240.0,26514650.0,57885504.0,60631736.0
158,61640744.12588336,39816644.0,37325228.0,27127944.0,60925260.0,63939152.0
159,65608169.98010732,40250756.0,36792004.0,27988224.0,59885676.0,64860800.0
160,69067700.83009124,40643392.0,38495096.0,28749970.0,62877236.0,65366688.0
161,64985243.121245,38149268.0,38515504.0,26063722.0,62657208.0,61431280.0
162,65863101.38956077,40797500.0,36731440.0,28581492.0,60035496.0,65554716.0
163,66786702.14436456,39891896.0,37454428.0,27430002.0,61030972.0,64557688.0
164,65925266.88158283,38823960.0,38384568.0,27818802.0,62918680.0,62438300.0
165,66990261.28404479,38010412.0,37275452.0,25952820.0,61397604.0,61705432.0
166,62514321.37002419,38711684.0,36674444.0,26228820.0,59507184.0,62953496.0
167,64128852.18283724,36179128.0,39743332.0,24757904.0,65124296.0,58364812.0
168,65313239.61471566,38686152.0,36604468.0,26430428.0,59982356.0,62992784.0
169,63377431.7836234,39760652.0,35405620.0,27964622.0,57725080.0,64527868.0
170,64232815.43570245,37088548.0,35991592.0,25958212.0,58593708.0,59884816.0
171,62469831.66328213,38640972.0,37536292.0,27293596.0,60852780.0,62594028.0
172,68689327.387917,39087900.0,37834432.0,27148434.0,61661156.0,63676364.0
173,63026997.21417948,38914516.0,36054332.0,27904328.0,58735592.0,62943052.0
174,65248473.88366808,38040980.0,34870244.0,27284498.0,57425816.0,61973176.0
175,69963526.66195045,38337364.0,37086508.0,26207952.0,61304808.0,62923592.0
176,67892108.93971634,38476360.0,35654140.0,27149922.0,58623440.0,62290404.0
177,64810427.15937454,38755408.0,37876844.0,27182866.0,62231620.0,63525168.0
178,64092078.11305524,37656712.0,36939248.0,26586930.0,61246980.0,61134232.0
179,62791011.48921629,39522880.0,36260620.0,28168302.0,60344116.0,64143300.0
180,64189883.48739265,38266132.0,37162984.0,26718174.0,61957100.0,62581340.0
181,65896219.13694829,36723980.0,36080392.0,25442616.0,59604612.0,60107116.0
182,63675768.10447201,37766860.0,36527828.0,25975824.0,60465100.0,61830292.0
183,67380286.10785744,38373272.0,36355516.0,26799686.0,60465572.0,62920808.0
184,63563707.957777195,38525988.0,37762372.0,27322954.0,62256884.0,63267832.0
185,67029884.1348526,39582740.0,38155000.0,27869560.0,63343340.0,64641448.0
186,64056702.43389401,39270332.0,37696744.0,28507230.0,62611972.0,64340020.0
187,64504878.66842735,38492824.0,37131648.0,26613704.0,61117848.0,63260920.0
188,64191978.15365632,36189512.0,36693820.0,24791236.0,60933696.0,59337076.0
189,64617152.69343862,38527056.0,34887848.0,26802436.0,58264720.0,63579260.0
190,61646598.39472188,38365724.0,38339288.0,26952348.0,64103500.0,62923804.0
191,63915799.31080186,37231096.0,39083272.0,26099898.0,65210912.0,61031504.0
192,64305554.30610738,36316184.0,35861492.0,25809626.0,59826960.0,59450232.0
193,61580704.60720166,38599036.0,36903756.0,26880134.0,61264296.0,63902368.0
194,64055878.93764236,37634592.0,36242996.0,26019110.0,60329192.0,62047768.0
195,61157463.0075459,39096620.0,35576008.0,27216374.0,59558160.0,65063104.0
196,66442372.24476896,39428144.0,36585764.0,27202274.0,60777528.0,65479176.0
197,62685447.47635243,39076736.0,35644028.0,28081226.0,59601484.0,64604956.0
198,61629705.32527803,39621348.0,37206184.0,28259700.0,62268764.0,65703500.0
199,61553029.91204838,39204604.0,34731956.0,27190646.0,57853396.0,65107364.0
200,62640168.70224816,37326368.0,35374000.0,26110874.0,58951756.0,61581948.0
201,62150429.39912187,36236756.0,36874672.0,24965582.0,61739080.0,59933944.0
202,61201746.66017719,37714996.0,36270352.0,25805258.0,60169264.0,62714240.0
203,62619680.52974398,38749428.0,36175164.0,27364092.0,60603208.0,64582040.0
204,65831177.53842418,36649488.0,37017988.0,25830004.0,61880188.0,61052132.0
205,65377879.98048805,36049664.0,35449764.0,25347368.0,59216612.0,59479580.0
206,62663117.01206261,39090884.0,36551884.0,27998858.0,61750160.0,64652296.0
207,64584290.8578697,36918276.0,35467800.0,26049494.0,59512428.0,61734412.0
208,65953392.79404578,37800492.0,35223308.0,26880880.0,59573056.0,63365816.0
209,64800551.32448965,38910972.0,36028448.0,27257796.0,60875520.0,64893172.0
210,67651939.79305233,38612432.0,37451396.0,27241520.0,62763536.0,64186496.0
211,64132855.39774889,38547688.0,35746068.0,26975746.0,60185060.0,64435184.0
212,66177260.62386408,36711900.0,36376232.0,25485382.0,61290484.0,60872252.0
213,64171482.37020695,37696140.0,36196012.0,26784824.0,61170868.0,62910688.0
214,60497954.42724674,35600912.0,35534624.0,25300158.0,59852848.0,59182016.0
215,63579224.07308909,35979884.0,36323972.0,25251832.0,61469700.0,59884196.0
216,65584720.69547088,38602960.0,34625564.0,27256712.0,58622980.0,65352760.0
217,62275225.70026472,38061340.0,33183986.0,26939160.0,56103936.0,63515032.0
218,61304509.47206147,35689492.0,36264776.0,24895820.0,61145732.0,59859320.0
219,66089187.62117174,36227324.0,35762280.0,25148544.0,60306372.0,60553556.0
220,58878609.77387709,37148316.0,37278552.0,26663148.0,62756808.0,62054080.0
221,62835467.55000866,35109248.0,35216764.0,24711566.0,59894892.0,59117936.0
222,64740288.26095311,37176904.0,35665924.0,26587652.0,60516984.0,62122380.0
223,64406963.29026977,34629832.0,36568620.0,23918134.0,61394408.0,58045120.0
224,62965830.7271473,37546196.0,35687960.0,26985198.0,60522676.0,63226876.0
225,66022561.91872762,36839804.0,36364276.0,25289842.0,60872128.0,62412204.0
226,66192876.30768553,35933580.0,38001644.0,24750830.0,64715944.0,60598264.0
227,66569265.18464536,36706560.0,36223736.0,25716452.0,61449304.0,61630924.0
228,65813130.96955688,37707024.0,36057620.0,26593308.0,61497220.0,63748040.0
229,60784351.77603038,36643820.0,35088000.0,25467404.0,59471364.0,62250752.0
230,66658850.60726683,37431472.0,35367060.0,25799864.0,60248228.0,64052392.0
231,60684362.50626937,37534196.0,35750704.0,26883104.0,60726400.0,63067400.0
232,67584422.10591003,36365068.0,35985132.0,25344450.0,60848188.0,61215368.0
233,64365483.22560461,36709716.0,37336420.0,25163912.0,63422684.0,62246736.0
234,64856589.69596397,38003400.0,35203772.0,26885862.0,60192412.0,64219568.0
235,61542628.34328221,35753016.0,35645556.0,24887858.0,60800536.0,60352820.0
236,63428563.52839425,36216628.0,36492452.0,24504546.0,62715892.0,61774224.0
237,65981447.55109129,35276080.0,36354080.0,24348706.0,61440412.0,60331844.0
238,64677592.9868457,37346040.0,33782020.0,27059898.0,57395704.0,63067408.0
239,64699788.84889992,38473296.0,35223384.0,27013634.0,60174660.0,65558076.0
240,68019351.93818966,37611076.0,35507884.0,26599654.0,60314496.0,64053756.0
241,64004198.84250146,37958040.0,35132428.0,26765484.0,60405828.0,65380072.0
242,62331505.50820363,36840156.0,34650504.0,26109502.0,59248856.0,62728608.0
243,62865157.47823775,38684256.0,34731160.0,27847996.0,59562152.0,65784044.0
244,63467557.36634462,38274256.0,36296020.0,27272714.0,62310084.0,65323680.0
245,66410255.39039324,38120248.0,34539408.0,26799842.0,59720692.0,64675844.0
246,64258995.43677074,36105588.0,35815080.0,25263550.0,61746876.0,62068784.0
247,64185573.63325808,37191172.0,34157492.0,26252300.0,59022104.0,63738888.0
248,61809199.98536652,36757764.0,34292784.0,25799962.0,58623000.0,63042528.0
249,64938691.50280468,36965688.0,37146884.0,25984990.0,64312756.0,63340976.0
250,63799054.88390031,37395540.0,34206452.0,27079842.0,58361760.0,63937800.0
251,64663574.677954,36690620.0,34698324.0,26449396.0,59949492.0,62818720.0
252,63744121.02369461,38208324.0,33858416.0,27317844.0,58636868.0,65661132.0
253,60809358.88085693,36789932.0,36458576.0,26131978.0,62655676.0,63340960.0
254,66822117.04876973,36326116.0,33624664.0,25763908.0,58118812.0,62057984.0
255,64883489.17557204,35590868.0,34744620.0,24760702.0,60017264.0,61077880.0
256,58259229.96455232,35230992.0,36166052.0,24884306.0,62046156.0,60733252.0
257,63023875.37478391,36389248.0,36859920.0,26329466.0,63377536.0,62324056.0
258,62037477.46411365,36891608.0,34843700.0,26277560.0,59481320.0,63392928.0
259,63737709.51936685,37368384.0,34501948.0,27415058.0,60081768.0,63788592.0
260,58372501.29519134,36172240.0,35420924.0,25502084.0,61298624.0,62336620.0
261,61215791.57751464,36721980.0,34946960.0,25901364.0,60862256.0,63280012.0
262,63549815.98168492,36362476.0,34750440.0,25402504.0,59661664.0,62791976.0
263,61761895.93854777,37137120.0,34981288.0,26808732.0,60718188.0,64160456.0
264,64800683.01086267,37593112.0,34326700.0,27302730.0,59620664.0,65056916.0
265,63672312.98162257,37926328.0,36744828.0,27602034.0,63855860.0,66138588.0
266,62590041.34341628,36570828.0,36046020.0,26511866.0,62523360.0,62882928.0
267,64337545.21192598,36786388.0,34507796.0,26353886.0,60122356.0,63232796.0
268,61413491.84992895,36702916.0,33253518.0,25587498.0,57671356.0,64015312.0
269,63951915.44717773,37450964.0,33622952.0,27376260.0,57914336.0,65106664.0
270,60264583.60436008,35766968.0,33976136.0,25770850.0,58810184.0,61575272.0
271,63194463.55376721,35928416.0,34036360.0,25092996.0,59379072.0,62181876.0
272,63693087.16914722,35353052.0,34610412.0,25182082.0,60097380.0,61379000.0
273,62474352.1364619,35507404.0,34516136.0,25018470.0,60635200.0,61814772.0
274,64546545.94723988,35441860.0,34016412.0,25630640.0,58774576.0,61475804.0
275,63005699.43707497,35438780.0,32499008.0,25127750.0,56444740.0,61835524.0
276,62192490.9768414,35836800.0,35470032.0,25514476.0,62131800.0,61973192.0
277,65247764.31505638,35064008.0,33921516.0,24780120.0,58852976.0,61053304.0
278,67651936.33539562,35147712.0,34069600.0,24624026.0,59379160.0,60878960.0
279,59590130.44709467,36233540.0,34614992.0,25885182.0,60668820.0,62337656.0
280,66029208.65237858,36661004.0,36399600.0,26223174.0,63540524.0,64017840.0
281,60950738.77279021,37041512.0,35262936.0,26564282.0,61082004.0,64435192.0
282,60644577.79128037,36917244.0,35176756.0,26374614.0,61272276.0,64244704.0
283,61542778.78152791,35651884.0,36079608.0,25103722.0,62630644.0,62371080.0
284,67206455.76352702,35717172.0,35176396.0,25752784.0,61206732.0,62244096.0
285,65021523.67119757,36000996.0,32850526.0,25382196.0,57236312.0,62674376.0
286,64083961.54369748,33740388.0,33278162.0,23879884.0,57877752.0,58984648.0
287,62573715.03373763,37284296.0,34462240.0,26498044.0,60296748.0,65125960.0
288,67315067.24955977,34283760.0,34148644.0,24194146.0,60441980.0,59884200.0
289,65270204.12059951,37398432.0,33777364.0,26917632.0,59268356.0,65777472.0
290,63207161.76860969,34514900.0,33455582.0,24252088.0,58836960.0,60201980.0
291,60892750.89441258,35319140.0,33333610.0,24966594.0,58270704.0,62147256.0
292,66672985.58590926,35903212.0,34273172.0,25572738.0,59347716.0,63081356.0
293,58215910.12431122,34042856.0,33749068.0,24201416.0,59550744.0,60033400.0
294,62687327.79061051,35369904.0,34466128.0,25721104.0,60805364.0,61674736.0
295,67363946.68125372,37576104.0,34368700.0,27186770.0,60658524.0,66071988.0
296,64782179.29484025,34169424.0,36578220.0,23868196.0,64723448.0,59852752.0
297,59318144.90750101,36895068.0,33327164.0,27023752.0,58613556.0,64808244.0
298,61756979.6098055,35466408.0,34029060.0,25068080.0,59361596.0,62570036.0
299,61295845.28491303,36197160.0,32983956.0,26140656.0,59039832.0,63854016.0
300,60277296.43515355,34682472.0,35017168.0,24853452.0,61272924.0,60804340.0
301,61717134.60163734,35994524.0,32756522.0,25967972.0,58110892.0,63311080.0
302,61344916.93287435,35834104.0,35313796.0,25117398.0,61959004.0,63309580.0
303,59435025.68198782,35610132.0,33980112.0,25151648.0,59549656.0,63311080.0
304,61227985.71207792,35315152.0,32529784.0,25193804.0,57524436.0,62231376.0
305,63129554.63924048,38089148.0,33042994.0,27652584.0,58181428.0,67356064.0
306,62713954.28103373,34779476.0,33929736.0,24990788.0,59845692.0,61423608.0
307,64891523.21547192,35876932.0,33632256.0,25180922.0,59364796.0,63884352.0
308,63724598.60405603,35611328.0,34284152.0,25356458.0,60852352.0,62992800.0
309,60845478.74096273,33641000.0,32634082.0,23892090.0,58061332.0,59731364.0
310,61560385.88162787,35227688.0,33472310.0,25799376.0,59045912.0,61973192.0
311,65839160.68887823,35501636.0,34142164.0,24920876.0,60810284.0,63589660.0
312,58720952.94966489,36131444.0,35393392.0,26199570.0,61962116.0,63513112.0
313,60235978.70792768,35242252.0,35488312.0,25534452.0,62678152.0,62334852.0
314,62955458.8080069,35018392.0,32710948.0,24510994.0,58056480.0,62122392.0
315,65769586.72326793,36124312.0,35329140.0,25451288.0,62864696.0,64545036.0
316,56442975.0757616,34089336.0,34876356.0,23902512.0,61240456.0,60754612.0
317,62540994.02870084,36996472.0,35236496.0,26768188.0,62349240.0,65581164.0
318,61189481.03183219,35252648.0,35083884.0,25353358.0,62312740.0,62777276.0
319,61034590.33900858,34500308.0,32702288.0,24275970.0,58178120.0,61500668.0
320,62790268.96721122,36908264.0,32993852.0,26562648.0,58565756.0,65753244.0
321,59380338.60398053,36895852.0,32938034.0,26434730.0,57933332.0,65728704.0
322,60979763.64146203,36557688.0,33829472.0,27054564.0,59379936.0,64338868.0
323,63160812.2282895,35028084.0,33307424.0,25280130.0,59433748.0,62692240.0
324,59809156.82227342,38523032.0,33119848.0,27833796.0,59302688.0,68848048.0
325,59940043.3344932,34043464.0,32883578.0,23561874.0,58949172.0,61308336.0
326,65042451.3012281,34545076.0,34885200.0,24861882.0,61107612.0,61582488.0
327,61597001.65090784,33244496.0,34882164.0,23821594.0,61609576.0,58826304.0
328,65164056.0810458,35427764.0,33528928.0,25349756.0,59818044.0,63465320.0
329,58584204.11438565,35091792.0,33918012.0,25439886.0,60478072.0,62971824.0
330,64134786.9312302,34890368.0,34196872.0,24741062.0,61002152.0,62644636.0
331,62059777.17424063,34754096.0,34885704.0,25130646.0,63124908.0,61968556.0
332,63859698.49650287,35403700.0,33478964.0,25241326.0,59471808.0,63338712.0
333,65354212.85071655,33478126.0,33594092.0,24189776.0,59901764.0,60232184.0
334,60695890.2141968,36144032.0,33677060.0,25750560.0,60248036.0,65174620.0
335,60540028.93786257,36987124.0,33377836.0,26739354.0,59930828.0,66388260.0
336,60659954.74439646,36125428.0,32576064.0,26165632.0,57674276.0,64982332.0
337,67138787.00404935,35471780.0,34660376.0,25542710.0,61703888.0,63465308.0
338,58527634.3833431,34371976.0,35536964.0,24566538.0,63372016.0,61693348.0
339,63580866.53739153,34235424.0,35072536.0,25154838.0,62239352.0,60657136.0
340,62255419.34557321,34176312.0,34204388.0,24478134.0,61325772.0,60630264.0
341,61342585.95445038,32428144.0,31784394.0,22544916.0,57003260.0,58514108.0
342,64082399.31565104,34028556.0,34489064.0,23746626.0,62093300.0,61902416.0
343,61381536.95522889,34278200.0,34350088.0,24874696.0,60469808.0,60970324.0
344,67841965.68678287,34865036.0,34383056.0,24849894.0,60815264.0,63390704.0
345,58938440.170875706,35109260.0,32792534.0,25101180.0,58411200.0,63465320.0
346,61663142.95897704,35555488.0,33159556.0,25880226.0,59851752.0,63365972.0
347,61175774.25303642,35363148.0,32111930.0,25396358.0,56933244.0,63286600.0
348,61749908.79924917,33149218.0,34201000.0,23541582.0,61576436.0,59870004.0
